fault_id,source_name,fault_no,event_date,trip_datetime,event_date_key,trip_time_key,location_primary,locations_all,apparatus_concat,comments_concat,text_corpus,system_type,substation_area,weather,reporter,voltage_level_kv,voltage_levels_all,row_count,unique_apparatus_count,max_downtime_hours,mean_downtime_hours,min_reclose_delay_hours,max_reclose_delay_hours,any_reclosed_clock,any_reclosed_arc,has_comments,mixed_operational_labels,row_operational_labels,stage1_operational_label,stage1_binary_label,is_chrono_anomaly,anomaly_reason,event_hour,event_weekday,event_month,season,mentions_overcurrent,mentions_earth_fault,mentions_phase,mentions_three_phase,mentions_buchholz,mentions_diff,mentions_voltage_issue,mentions_trip_failure
system::059/24::2024-03-17::20:44,system,059/24,2024-03-17,2024-03-17 20:44:00,2024-03-17,20:44,Gaborone South – Spitskop,Gaborone South – Spitskop,Gaborone South - Spitskop 132kV line CB 505,Zone 1 distance trip; 3ph T + L/O,zone 1 distance trip; 3ph t + l/o gaborone south - spitskop 132kv line cb 505,Transmission,South,cloudy,karabo/scada,132.0,132,1,1,0.93,0.93,0.9333333333333332,0.9333333333333332,True,False,True,False,permanent,permanent,Permanent,False,,20,6,3,autumn,0,0,0,1,0,0,0,0
system::060/24::2024-03-18::22:55,system,060/24,2024-03-18,2024-03-18 22:55:00,2024-03-18,22:55,Lobatse – Mmakgodumo,Lobatse – Mmakgodumo,Lobatse - Mmakgodumo 132kV Line CB 205 || Mmakgodumo - Lobatse 132kV Line CB 205,1ph Trip + ARC || 3ph Trip + L/O,1ph trip + arc || 3ph trip + l/o lobatse - mmakgodumo 132kv line cb 205 || mmakgodumo - lobatse 132kv line cb 205,Transmission,South/North,clear,mangole,132.0,132,2,2,9.27,4.635,9.266666666666667,9.266666666666667,True,True,True,True,permanent || transient,permanent,Permanent,False,,22,0,3,autumn,0,0,0,1,0,0,0,0
system::061/24::2024-03-29::18:14,system,061/24,2024-03-29,2024-03-29 18:14:00,2024-03-29,18:14,MORP B – Isang,MORP B – Isang,MORP B - ISANG 400 kV line CB 1L5 || ISANG - MORP B 400 kV line CB 4L5,3ph T + L/O,3ph t + l/o morp b - isang 400 kv line cb 1l5 || isang - morp b 400 kv line cb 4l5,Transmission,Central/South,clear,moalosi,400.0,400,2,2,1.28,1.28,1.2833333333333334,1.2833333333333334,True,False,True,False,permanent,permanent,Permanent,False,,18,4,3,autumn,0,0,0,1,0,0,0,0
system::062/24::2024-03-30::17:05,system,062/24,2024-03-30,2024-03-30 17:05:00,2024-03-30,17:05,Kanye,Kanye,Kanye T1 LV CB 1HO || Kanye T1 HV CB 180 || Kanye T2 LV CB 2HO || Kanye T2 HV CB 280,OC & E/F trip; Load loss (5.8 MW) || DID NOT TRIP || OC & E/F trip,oc & e/f trip; load loss (5.8 mw) || did not trip || oc & e/f trip kanye t1 lv cb 1ho || kanye t1 hv cb 180 || kanye t2 lv cb 2ho || kanye t2 hv cb 280,Distribution,South,clear,mosarwe/baoki,11.0,11,4,4,4.28,1.2575,0.75,4.283333333333333,True,False,True,True,permanent || transient,permanent,Permanent,False,,17,5,3,autumn,0,1,0,0,0,0,0,1
system::071/24::2024-05-04::04:23,system,071/24,2024-05-04,2024-05-04 04:23:00,2024-05-04,04:23,Mogoditshane,Mogoditshane,Mogoditshane T3 HV CB 410 || Mogoditshane T3 LV CB 3H0 || Mogoditshane T4 HV CB 510 || Mogoditshane T4 LV CB 4H0,Tripped; Load loss (6 MW) || Tripped,tripped; load loss (6 mw) || tripped mogoditshane t3 hv cb 410 || mogoditshane t3 lv cb 3h0 || mogoditshane t4 hv cb 510 || mogoditshane t4 lv cb 4h0,Distribution,South,clear,galetshetse,11.0,11,4,4,1.68,1.68,22.316666666666663,22.316666666666663,True,False,True,False,permanent,permanent,Permanent,False,,4,5,5,autumn,0,0,0,0,0,0,0,0
system::072/24::2024-05-05::18:57,system,072/24,2024-05-05,2024-05-05 18:57:00,2024-05-05,18:57,MORP B – Isang,MORP B – Isang,Morupule B - Isang 400kV line CB 1L5 || Isang - Morupule B 400kV line CB 4L5,Blue phase to ground; 3ph T + L/O,blue phase to ground; 3ph t + l/o morupule b - isang 400kv line cb 1l5 || isang - morupule b 400kv line cb 4l5,Transmission,North/South,clear,scada,400.0,400,2,2,1.27,1.27,1.2666666666666666,1.2666666666666666,True,False,True,False,permanent,permanent,Permanent,False,,18,6,5,autumn,0,1,1,1,0,0,0,0
system::073/24::2024-05-06::02:41,system,073/24,2024-05-06,2024-05-06 02:41:00,2024-05-06,02:41,MORP B – Isang,MORP B – Isang,Morupule B - Isang 400kV line CB 1L5 || Isang - Morupule B 400kV line CB 4L5,Blue phase to ground; 3ph T + L/O,blue phase to ground; 3ph t + l/o morupule b - isang 400kv line cb 1l5 || isang - morupule b 400kv line cb 4l5,Transmission,North/South,clear,scada,400.0,400,2,2,2.62,2.145,1.6666666666666667,2.6166666666666667,True,False,True,False,permanent,permanent,Permanent,False,,2,0,5,autumn,0,1,1,1,0,0,0,0
system::075/24::2024-05-14::01:57,system,075/24,2024-05-14,2024-05-14 01:57:00,2024-05-14,01:57,MORP B – Isang,MORP B – Isang,Morupule B - Isang 400kV line CB 1L5 || Isang - Morupule B 400kV line CB 4L5,Blue phase to ground; 3ph T + L/O,blue phase to ground; 3ph t + l/o morupule b - isang 400kv line cb 1l5 || isang - morupule b 400kv line cb 4l5,Transmission,North/South,clear,scada,400.0,400,2,2,3.35,2.875,2.4,3.35,True,False,True,False,permanent,permanent,Permanent,False,,1,1,5,autumn,0,1,1,1,0,0,0,0
system::077/24::2024-05-24::20:36,system,077/24,2024-05-24,2024-05-24 20:36:00,2024-05-24,20:36,Francistown West,Francistown West,F/Town West T1A LV CB 1HOA || F/Town West T2A LV CB 2HOA,Tripped; Load loss (8.7 MW) || Tripped,tripped; load loss (8.7 mw) || tripped f/town west t1a lv cb 1hoa || f/town west t2a lv cb 2hoa,Distribution,North,clear,makoko,11.0,11,2,2,1.95,1.935,1.9166666666666667,1.95,True,False,True,False,permanent,permanent,Permanent,False,,20,4,5,autumn,0,0,0,0,0,0,0,0
system::078/24::2024-05-28::00:00,system,078/24,2024-05-28,2024-05-28 00:00:00,2024-05-28,00:00,Phokoje – Insukamini,Phokoje – Insukamini,Phokoje - Insukamini 400kV line CB 2L5 || Insukamini - Phokoje 400kV line,3ph T + L/O,3ph t + l/o phokoje - insukamini 400kv line cb 2l5 || insukamini - phokoje 400kv line,Transmission,Central,clear,likokoto,400.0,400,2,2,1.17,1.16,1.15,1.1666666666666667,True,False,True,False,permanent,permanent,Permanent,False,,0,1,5,autumn,0,0,0,1,0,0,0,0
system::079/24::2024-05-31::07:51,system,079/24,2024-05-31,2024-05-31 07:51:00,2024-05-31,07:51,Gab East,Gab East,Gab East T1A HV CB 110A || Gab East T1A LV CB 1H0A,LV REF trip; Load loss (10 MW) || LV REF trip,lv ref trip; load loss (10 mw) || lv ref trip gab east t1a hv cb 110a || gab east t1a lv cb 1h0a,Distribution,South,clear,r. galetshetse,11.0,11 || 132,2,2,0.77,0.77,0.7666666666666667,0.7666666666666667,True,False,True,False,permanent,permanent,Permanent,False,,7,4,5,autumn,0,0,0,0,0,0,0,0
system::079/24::2024-05-31::15:35,system,079/24,2024-05-31,2024-05-31 15:35:00,2024-05-31,15:35,Orapa,Orapa,Orapa 2 T1 HV CB H10 || Orapa 2 T1 LV CB H08,Master trip; Load loss (15 MW) || E/F trip,master trip; load loss (15 mw) || e/f trip orapa 2 t1 hv cb h10 || orapa 2 t1 lv cb h08,Distribution,North,clear,maduo,33.0,33,2,2,3.25,3.215,3.183333333333333,3.25,True,False,True,False,permanent,permanent,Permanent,False,,15,4,5,autumn,0,1,0,0,0,0,0,0
system::080/24::2024-06-01::16:50,system,080/24,2024-06-01,2024-06-01 16:50:00,2024-06-01,16:50,Woodhall,Woodhall,Woodhall T3 LV CB H30,LV CB Close block,lv cb close block woodhall t3 lv cb h30,Distribution,North,clear,ramacha,33.0,33,1,1,0.0,0.0,,,False,True,True,False,transient,transient,Non-permanent,False,,16,5,6,winter,0,0,0,0,0,0,0,0
system::081/24::2024-06-03::12:25,system,081/24,2024-06-03,2024-06-03 12:25:00,2024-06-03,12:25,Hydromet – Phoenix 1,Hydromet – Phoenix 1,Hydromet - Phoenix 1 66kV line CB 505,Blue phase to ground; Load loss (0.68 MW),blue phase to ground; load loss (0.68 mw) hydromet - phoenix 1 66kv line cb 505,Sub-Transmission,North,clear,chawilani,66.0,66,1,1,1.43,1.43,1.4333333333333331,1.4333333333333331,True,False,True,False,permanent,permanent,Permanent,False,,12,0,6,winter,0,1,1,0,0,0,0,0
system::082/24::2024-06-04::05:07,system,082/24,2024-06-04,2024-06-04 05:07:00,2024-06-04,05:07,Lobatse,Lobatse,Lobatse T2A HV CB 210 || Lobatse T2A LV CB 2H0,Tripped; Load loss || Tripped,tripped; load loss || tripped lobatse t2a hv cb 210 || lobatse t2a lv cb 2h0,Distribution,South,clear,ramacha,11.0,11,2,2,1.43,1.43,22.566666666666663,22.566666666666663,True,False,True,False,permanent,permanent,Permanent,False,,5,1,6,winter,0,0,0,0,0,0,0,0
system::082/24::2024-06-07::07:51,system,082/24,2024-06-07,2024-06-07 07:51:00,2024-06-07,07:51,Gab East,Gab East,Gab East T1A HV CB 110A || Gab East T1A LV CB 1H0A,LV REF trip; Load loss (10 MW) || LV REF trip,lv ref trip; load loss (10 mw) || lv ref trip gab east t1a hv cb 110a || gab east t1a lv cb 1h0a,Distribution,South,clear,r. galetshetse,11.0,11,2,2,0.77,0.77,0.7666666666666667,0.7666666666666667,True,False,True,False,permanent,permanent,Permanent,False,,7,4,6,winter,0,0,0,0,0,0,0,0
system::083/24::2024-06-17::09:41,system,083/24,2024-06-17,2024-06-17 09:41:00,2024-06-17,09:41,Maun,Maun,Maun T1 LV CB 1T0 || Maun T1 HV CB 110,Tripped || Buchholz gas alarm; Load loss (17.9 MW),tripped || buchholz gas alarm; load loss (17.9 mw) maun t1 lv cb 1t0 || maun t1 hv cb 110,Distribution,North,clear,sekgatlhola,11.0,11 || 111,2,2,1.45,1.45,1.45,1.45,True,False,True,False,permanent,permanent,Permanent,False,,9,0,6,winter,0,0,0,0,1,0,0,0
system::083/24::2024-06-17::09:45,system,083/24,2024-06-17,2024-06-17 09:45:00,2024-06-17,09:45,Maun,Maun,Maun T2 HV CB 210 || Maun T2 LV CB 2T0,Master trip; Main protection operated || Tripped,master trip; main protection operated || tripped maun t2 hv cb 210 || maun t2 lv cb 2t0,Distribution,North,clear,sekgatlhola,11.0,11,2,2,1.33,1.28,1.2333333333333334,1.3333333333333333,True,False,True,False,permanent,permanent,Permanent,False,,9,0,6,winter,0,0,0,0,0,0,0,0
system::084/24::2024-06-28::15:03,system,084/24,2024-06-28,2024-06-28 15:03:00,2024-06-28,15:03,Ghanzi,Ghanzi,Ghanzi T1 HV CB 110 || Ghanzi T1 LV CB 1H0 || Ghanzi Bus Section CB 1S0,Main Trip Circuit Fail; Load loss (17.9 MW) || HV trip received || Buszone protection ABC,main trip circuit fail; load loss (17.9 mw) || hv trip received || buszone protection abc ghanzi t1 hv cb 110 || ghanzi t1 lv cb 1h0 || ghanzi bus section cb 1s0,Distribution,North,clear,rasefako,11.0,11,3,3,1.45,1.45,0.3666666666666666,0.3666666666666666,True,False,True,False,permanent,permanent,Permanent,False,,15,4,6,winter,0,0,0,0,0,0,0,0
system::085/24::2024-07-04::17:59,system,085/24,2024-07-04,2024-07-04 17:59:00,2024-07-04,17:59,FWST,FWST,FWST T2A LV CB 2H0A,Overload due to T1A outage; 75% load restored,overload due to t1a outage; 75% load restored fwst t2a lv cb 2h0a,Distribution,North,clear,chawilani,11.0,11,1,1,0.58,0.58,0.5666666666666667,0.5666666666666667,True,False,True,False,permanent,permanent,Permanent,False,,17,3,7,winter,0,0,0,0,0,0,0,0
system::086/24::2024-07-05::06:26,system,086/24,2024-07-05,2024-07-05 06:26:00,2024-07-05,06:26,Tlokweng,Tlokweng || Tlokweng – Segoditshane,Tlokweng T1 HV CB 110 || Tlokweng T1 LV CB 1HO || Segs - Tlokweng 132kV line CB 105 || Tlokweng - Segs 132kV line CB 305,Master trip; winding & REF trip || Tripped || 3ph T + L/O || DIFF trip,master trip; winding & ref trip || tripped || 3ph t + l/o || diff trip tlokweng t1 hv cb 110 || tlokweng t1 lv cb 1ho || segs - tlokweng 132kv line cb 105 || tlokweng - segs 132kv line cb 305,Distribution,South,cloudy,galetshetse,11.0,11 || 132,4,4,7.0,3.325,3.15,20.85,True,True,True,True,permanent || transient,permanent,Permanent,False,,6,4,7,winter,0,0,0,1,0,1,0,0
system::089/24::2024-07-08::06:23,system,089/24,2024-07-08,2024-07-08 06:23:00,2024-07-08,06:23,Francistown,Francistown,F/Town 11kV Bus Section CB 1SO,Tripped; Load loss (7.55 MW),tripped; load loss (7.55 mw) f/town 11kv bus section cb 1so,Distribution,North,clear,scada,11.0,11,1,1,1.43,1.43,1.4333333333333331,1.4333333333333331,True,False,True,False,permanent,permanent,Permanent,False,,6,0,7,winter,0,0,0,0,0,0,0,0
system::091/24::2024-07-12::20:48,system,091/24,2024-07-12,2024-07-12 20:48:00,2024-07-12,20:48,MORP B – Isang,MORP B – Isang,MORP B - ISANG 400kV line CB 1L5 || ISANG - MORP B 400kV line CB 4L5,3ph T + L/O; Blue phase to ground || 3ph T + L/O,3ph t + l/o; blue phase to ground || 3ph t + l/o morp b - isang 400kv line cb 1l5 || isang - morp b 400kv line cb 4l5,Transmission,Central/South,clear,moalosi,400.0,400,2,2,0.05,0.05,0.05,0.05,True,False,True,False,transient,transient,Non-permanent,False,,20,4,7,winter,0,1,1,1,0,0,0,0
system::093/24::2024-07-19::07:51,system,093/24,2024-07-19,2024-07-19 07:51:00,2024-07-19,07:51,Gab East,Gab East,Gab East T1A HV CB 110A || Gab East T1A LV CB 1H0A,LV REF trip; Load loss (10 MW) || LV REF trip,lv ref trip; load loss (10 mw) || lv ref trip gab east t1a hv cb 110a || gab east t1a lv cb 1h0a,Distribution,South,clear,r. galetshetse,11.0,11,2,2,0.77,0.77,0.7666666666666667,0.7666666666666667,True,False,True,False,permanent,permanent,Permanent,False,,7,4,7,winter,0,0,0,0,0,0,0,0
system::092/24::2024-07-20::10:17,system,092/24,2024-07-20,2024-07-20 10:17:00,2024-07-20,10:17,Legotlhwane – Motheo,Legotlhwane – Motheo,Legotlhwane - Motheo 132kV CB 205,Load loss to Ghanzi (3 MW) & Motheo Mine (4 MW),load loss to ghanzi (3 mw) & motheo mine (4 mw) legotlhwane - motheo 132kv cb 205,Transmission,North West,clear,mosala,132.0,132,1,1,4.55,4.55,4.55,4.55,True,False,True,False,permanent,permanent,Permanent,False,,10,5,7,winter,0,0,0,0,0,0,0,0
system::094/24::2024-07-23::11:35,system,094/24,2024-07-23,2024-07-23 11:35:00,2024-07-23,11:35,Thamaga – Jwaneng,Thamaga – Jwaneng,Thamaga - Jwaneng 132kV line 2 CB 505 || Jwaneng - Thamaga 132kV line 2 CB 205,3ph T + L/O || 3ph T + ARC,3ph t + l/o || 3ph t + arc thamaga - jwaneng 132kv line 2 cb 505 || jwaneng - thamaga 132kv line 2 cb 205,Transmission,South,clear,gaboitsiwe,132.0,132,2,2,0.55,0.54,0.5333333333333333,0.55,True,False,True,False,permanent,permanent,Permanent,False,,11,1,7,winter,0,0,0,1,0,0,0,0
system::094/24::2024-07-24::15:03,system,094/24,2024-07-24,2024-07-24 15:03:00,2024-07-24,15:03,Letlhakane – Morupule B,Letlhakane – Morupule B,Letlhakane - Morupule B 400kV line CB L15 || Morupule B - Letlhakane 400kV line CB L25,3ph T + L/O,3ph t + l/o letlhakane - morupule b 400kv line cb l15 || morupule b - letlhakane 400kv line cb l25,Transmission,North,clear,makoko,400.0,400,2,2,1.28,1.28,1.2833333333333334,1.2833333333333334,True,False,True,False,permanent,permanent,Permanent,False,,15,2,7,winter,0,0,0,1,0,0,0,0
system::096/24::2024-07-27::10:02,system,096/24,2024-07-27,2024-07-27 10:02:00,2024-07-27,10:02,Tlokweng,Tlokweng,Tlokweng T1 HV CB 110 || Tlokweng T1 LV CB 1HO || Tlokweng T2 LV CB 2H0,REF & Winding trip; Surge arrester blown || Tripped || E/F trip; Load loss (8.5 MW),ref & winding trip; surge arrester blown || tripped || e/f trip; load loss (8.5 mw) tlokweng t1 hv cb 110 || tlokweng t1 lv cb 1ho || tlokweng t2 lv cb 2h0,Distribution,South,clear,rapelang,11.0,11,3,3,1.13,1.13,1.1333333333333333,22.866666666666667,True,False,True,False,permanent,permanent,Permanent,False,,10,5,7,winter,0,1,0,0,0,0,0,0
system::098/24::2024-08-29::02:18,system,098/24,2024-08-29,2024-08-29 02:18:00,2024-08-29,02:18,Tlokweng,Tlokweng,Tlokweng T1 HV CB 110 || Tlokweng T1 LV CB 1HO,LV Restricted Earth Fault; Through fault from CSS || Tripped,lv restricted earth fault; through fault from css || tripped tlokweng t1 hv cb 110 || tlokweng t1 lv cb 1ho,Distribution,South,clear,galetshetse,11.0,11,2,2,1.92,1.92,1.9166666666666667,1.9166666666666667,True,False,True,False,permanent,permanent,Permanent,False,,2,3,8,winter,0,1,0,0,0,0,0,0
system::100/24::2024-09-02::08:20,system,100/24,2024-09-02,2024-09-02 08:20:00,2024-09-02,08:20,MORP B – Isang,MORP B – Isang,MORP B - ISANG 400kV line CB 1L5 || ISANG - MORP B 400kV line CB 4L5,3ph T + L/O; L1-N fault || 3ph T + L/O,3ph t + l/o; l1-n fault || 3ph t + l/o morp b - isang 400kv line cb 1l5 || isang - morp b 400kv line cb 4l5,Transmission,Central/South,clear,moalosi,400.0,400,2,2,2.35,2.35,2.35,2.35,True,False,True,False,permanent,permanent,Permanent,False,,8,0,9,spring,0,0,0,1,0,0,0,0
system::102/24::2024-09-04::05:58,system,102/24,2024-09-04,2024-09-04 05:58:00,2024-09-04,05:58,Tlokweng,Tlokweng,Tlokweng T1 LV CB 1HO || Tlokweng T1 HV CB 110,"Tripped || Master trip, backup trip","tripped || master trip, backup trip tlokweng t1 lv cb 1ho || tlokweng t1 hv cb 110",Distribution,South,clear,galetshetse,11.0,11 || 132,2,2,11.78,11.78,11.783333333333331,11.783333333333331,True,False,True,False,permanent,permanent,Permanent,False,,5,2,9,spring,0,0,0,0,0,0,0,0
system::103/24::2024-09-12::07:51,system,103/24,2024-09-12,2024-09-12 07:51:00,2024-09-12,07:51,Jwaneng,Jwaneng,Jwaneng T8 LV CB || Jwaneng T8 HV CB,Tripped || Diff relay trip; Load loss (7.5 MW),tripped || diff relay trip; load loss (7.5 mw) jwaneng t8 lv cb || jwaneng t8 hv cb,Distribution,South,clear,mosarwe,6.6,6.6 || 132,2,2,1.05,1.05,1.05,1.05,True,False,True,False,permanent,permanent,Permanent,False,,7,3,9,spring,0,0,0,0,0,1,0,0
system::104/24::2024-09-14::00:56,system,104/24,2024-09-14,2024-09-14 00:56:00,2024-09-14,00:56,Orapa,Orapa,Orapa 220/33kV T1 HV CB H10 || Orapa 220/33kV T1 LV CB 1H0,"Master trip, REF trip; Load loss (3 MW) || Tripped","master trip, ref trip; load loss (3 mw) || tripped orapa 220/33kv t1 hv cb h10 || orapa 220/33kv t1 lv cb 1h0",Transmission,Central,clear,likokoto,220.0,220,2,2,50.38,50.38,10.383333333333333,10.383333333333333,True,False,True,False,permanent,permanent,Permanent,False,,0,5,9,spring,0,0,0,0,0,0,0,0
system::105/24::2024-09-15::08:01,system,105/24,2024-09-15,2024-09-15 08:01:00,2024-09-15,08:01,Zone 5 – Bosetu,Zone 5 – Bosetu,T1 LV CB 1T0 || T2 LV CB 2T0 || Zone 5 - Bosetu 132kV line CB 105 || T1 HV CB 110 || T2 HV CB 210,Tripped || Bus zone trip; Load loss (8.31 MW),tripped || bus zone trip; load loss (8.31 mw) t1 lv cb 1t0 || t2 lv cb 2t0 || zone 5 - bosetu 132kv line cb 105 || t1 hv cb 110 || t2 hv cb 210,Transmission,North West,clear,mosala,132.0,11 || 132,5,5,4.93,4.6659999999999995,4.45,4.933333333333334,True,False,True,False,permanent,permanent,Permanent,False,,8,6,9,spring,0,0,0,0,0,0,0,0
system::106/24::2024-09-20::05:43,system,106/24,2024-09-20,2024-09-20 05:43:00,2024-09-20,05:43,MORP B – Isang,MORP B – Isang,MORP B - ISANG 400kV line CB 1L5,3ph T + L/O,3ph t + l/o morp b - isang 400kv line cb 1l5,Transmission,Central/South,clear,moalosi,400.0,400,1,1,0.05,0.05,0.05,0.05,True,False,True,False,transient,transient,Non-permanent,False,,5,4,9,spring,0,0,0,1,0,0,0,0
system::107/24::2024-09-20::00:56,system,107/24,2024-09-20,2024-09-20 00:56:00,2024-09-20,00:56,Orapa,Orapa,Orapa 220/33kV T1 LV CB 1H0 || Orapa 220/33kV T1 HV CB H10,Duplicate of 104/24,duplicate of 104/24 orapa 220/33kv t1 lv cb 1h0 || orapa 220/33kv t1 hv cb h10,Distribution,Central,clear,likokoto,33.0,33 || 220,2,2,50.38,50.38,10.383333333333333,10.383333333333333,True,False,True,False,permanent,permanent,Permanent,False,,0,4,9,spring,0,0,0,0,0,0,0,0
system::107/24::2024-09-27::11:51,system,107/24,2024-09-27,2024-09-27 11:51:00,2024-09-27,11:51,Segoditshane – Dwarsberg,Segoditshane – Dwarsberg,SEGS - DWARS 132kV line CB 905 || DWARS - SEGS 132kV line CB,3ph T + L/O,3ph t + l/o segs - dwars 132kv line cb 905 || dwars - segs 132kv line cb,Transmission,South,clear,ntoko,132.0,132,2,2,0.15,0.135,0.1166666666666666,0.15,True,False,True,False,sustained,sustained,Non-permanent,False,,11,4,9,spring,0,0,0,1,0,0,0,0
system::108/24::2024-09-28::13:25,system,108/24,2024-09-28,2024-09-28 13:25:00,2024-09-28,13:25,Rakola – Gaphatshwa,Rakola – Gaphatshwa,Rakola - Gaphatshwa 132kV line CB 505,3ph T + L/O; Load loss (14.64 MW),3ph t + l/o; load loss (14.64 mw) rakola - gaphatshwa 132kv line cb 505,Transmission,South,cloudy,ntoko,132.0,132,1,1,1.55,1.55,1.55,1.55,True,False,True,False,permanent,permanent,Permanent,False,,13,5,9,spring,0,0,0,1,0,0,0,0
system::109/24::2024-09-28::17:41,system,109/24,2024-09-28,2024-09-28 17:41:00,2024-09-28,17:41,WoodHall,WoodHall,WoodHall T1A & T2A LV CBs,HV O/C trip; Load loss (2.1 MW),hv o/c trip; load loss (2.1 mw) woodhall t1a & t2a lv cbs,Distribution,South,cloudy,kaloso,11.0,11,1,1,2.78,2.78,2.783333333333333,2.783333333333333,True,False,True,False,permanent,permanent,Permanent,False,,17,5,9,spring,1,0,0,0,0,0,0,0
system::110/24::2024-09-30::20:25,system,110/24,2024-09-30,2024-09-30 20:25:00,2024-09-30,20:25,Mmakgodumo – Lobatse,Mmakgodumo – Lobatse || Lobatse – Mmakgodumo,Mmakgodumo - Lobatse 132kV line CB 205 || Lobatse - Mmakgodumo 132kV line CB 205,White phase trip; 3ph T + L/O || B/U E/F & O/C trip,white phase trip; 3ph t + l/o || b/u e/f & o/c trip mmakgodumo - lobatse 132kv line cb 205 || lobatse - mmakgodumo 132kv line cb 205,Transmission,South,cloudy,scada,132.0,132,2,2,0.05,0.04,0.0333333333333333,0.05,True,False,True,False,transient,transient,Non-permanent,False,,20,0,9,spring,1,1,1,1,0,0,0,0
system::111/24::2024-10-04::16:54,system,111/24,2024-10-04,2024-10-04 16:54:00,2024-10-04,16:54,Hydromet – Phoenix 1,Hydromet – Phoenix 1,Hydromet - Phoenix 1 66kV line CB 505 || 66kV Bus Coupler CB 130,BZ B/U trip; Load loss (0.5 MW) || Diff & Instantaneous current trip,bz b/u trip; load loss (0.5 mw) || diff & instantaneous current trip hydromet - phoenix 1 66kv line cb 505 || 66kv bus coupler cb 130,Sub-Transmission,North,clear,scada,66.0,66,2,2,1.63,1.63,1.6333333333333333,1.6333333333333333,True,False,True,False,permanent,permanent,Permanent,False,,16,4,10,spring,0,0,0,0,0,1,0,0
system::112/24::2024-10-11::16:21,system,112/24,2024-10-11,2024-10-11 16:21:00,2024-10-11,16:21,Jwaneng,Jwaneng,Jwaneng T8 LV CB 8H0 || Jwaneng T8 HV CB 110,Tripped || Diff trip (Phase C); Load loss (5.5 MW),tripped || diff trip (phase c); load loss (5.5 mw) jwaneng t8 lv cb 8h0 || jwaneng t8 hv cb 110,Distribution,South,clear,scada,33.0,33 || 132,2,2,0.93,0.93,0.9333333333333332,0.9333333333333332,True,False,True,False,permanent,permanent,Permanent,False,,16,4,10,spring,0,0,1,0,0,1,0,0
system::112/24::2024-10-14::19:41,system,112/24,2024-10-14,2024-10-14 19:41:00,2024-10-14,19:41,Francistown West,Francistown West,F/Town West T2A LV CB 1HOA,Master trip; Load loss (7.8 MW),master trip; load loss (7.8 mw) f/town west t2a lv cb 1hoa,Distribution,North,clear,chabalala,11.0,11,1,1,1.57,1.57,1.5666666666666669,1.5666666666666669,True,False,True,False,permanent,permanent,Permanent,False,,19,0,10,spring,0,0,0,0,0,0,0,0
system::113/24::2024-10-16::04:18,system,113/24,2024-10-16,2024-10-16 04:18:00,2024-10-16,04:18,G/Enclave,G/Enclave,G/Enclave T1 LV CB 1H0 || G/Enclave T2 LV CB 2H0 || 11kV Bus Section CB 1SO,Phase trip; Bus Section CB also tripped || Tripped || Tripped (not updating on SCADA),phase trip; bus section cb also tripped || tripped || tripped (not updating on scada) g/enclave t1 lv cb 1h0 || g/enclave t2 lv cb 2h0 || 11kv bus section cb 1so,Distribution,South,clear,galetshetse,11.0,11,3,3,1.35,1.3500000000000003,1.35,1.35,True,False,True,False,permanent,permanent,Permanent,False,,4,2,10,spring,0,0,1,0,0,0,0,0
system::115/24::2024-10-18::14:11,system,115/24,2024-10-18,2024-10-18 14:11:00,2024-10-18,14:11,Segoditshane – Airport Road,Segoditshane – Airport Road,Segs - Airport Road 132kV Line CB 205,3ph T + L/O; No load loss,3ph t + l/o; no load loss segs - airport road 132kv line cb 205,Transmission,South,clear,galetshetse,132.0,132,1,1,0.75,0.75,0.75,0.75,True,False,True,False,permanent,permanent,Permanent,False,,14,4,10,spring,0,0,0,1,0,0,0,0
system::119/24::2024-10-27::18:45,system,119/24,2024-10-27,2024-10-27 18:45:00,2024-10-27,18:45,Dukwi – Sua Pan,Dukwi – Sua Pan,Dukwi - Sua 132kV line CB 305,3ph T + L/O; loud noise reported,3ph t + l/o; loud noise reported dukwi - sua 132kv line cb 305,Transmission,North,cloudy,scada,132.0,132,1,1,0.82,0.82,0.8166666666666667,0.8166666666666667,True,False,True,False,permanent,permanent,Permanent,False,,18,6,10,spring,0,0,0,1,0,0,0,0
system::125/24::2024-11-08::13:32,system,125/24,2024-11-08,2024-11-08 13:32:00,2024-11-08,13:32,Serule – Orapa 2,Serule – Orapa 2 || Orapa 2 – Serule,Serule - Orapa 2 220kV line CB L15 || Orapa 2 - Serule 220kV line CB L15,3 Ph T+L/O,3 ph t+l/o serule - orapa 2 220kv line cb l15 || orapa 2 - serule 220kv line cb l15,Transmission,North,cloudy,scada,220.0,220,2,2,0.88,0.465,0.05,0.8833333333333333,True,False,True,True,permanent || transient,permanent,Permanent,False,,13,4,11,spring,0,0,0,0,0,0,0,0
system::127/24::2024-11-08::14:57,system,127/24,2024-11-08,2024-11-08 14:57:00,2024-11-08,14:57,Makoba – Samochima,Makoba – Samochima,Makoba - Samochima 132kV line CB 105,3ph T + L/O; Load loss (3.2 MW),3ph t + l/o; load loss (3.2 mw) makoba - samochima 132kv line cb 105,Transmission,North,rainy/stormy,scada,132.0,132,1,1,0.1,0.1,0.1,0.1,True,False,True,False,sustained,sustained,Non-permanent,False,,14,4,11,spring,0,0,0,1,0,0,0,0
